Time,Latitude,Longitude,Altitude,Temperature,Pressure,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MPU_Temperature
651331,0,0,20.46,17.89,101079.55,6.78,-0.21,-7.92,-0.03,0.04,-0.02,19.07
651844,0,0,20.27,17.89,101081.73,6.80,-0.20,-7.89,-0.03,0.04,-0.02,19.06
652331,0,0,20.10,17.89,101083.77,6.77,-0.23,-7.90,-0.03,0.04,-0.02,19.07
652846,0,0,19.93,17.89,101085.80,6.81,-0.19,-7.92,-0.03,0.04,-0.02,19.07
653310,0,0,19.81,17.89,101087.28,6.79,-0.19,-7.92,-0.03,0.04,-0.02,19.06
653830,0,0,19.67,17.90,101088.98,6.76,-0.20,-7.89,-0.03,0.04,-0.02,19.05
654347,0,0,19.53,17.90,101090.67,6.78,-0.22,-7.89,-0.03,0.04,-0.02,19.08
654830,0,0,19.53,17.90,101090.67,6.79,-0.21,-7.89,-0.03,0.04,-0.02,19.07
655330,0,0,19.40,17.90,101092.22,6.78,-0.20,-7.89,-0.03,0.04,-0.02,19.08
655830,0,0,19.27,17.90,101093.75,6.76,-0.21,-7.90,-0.03,0.04,-0.02,19.07
656343,0,0,19.16,17.91,101095.12,6.78,-0.20,-7.92,-0.03,0.04,-0.02,19.05
656830,0,0,19.06,17.91,101096.33,6.77,-0.22,-7.89,-0.03,0.04,-0.02,19.05
657332,0,0,18.99,17.91,101097.15,6.77,-0.22,-7.92,-0.03,0.04,-0.02,19.06
657830,0,0,18.90,17.91,101098.20,6.81,-0.21,-7.91,-0.03,0.04,-0.02,19.08
658332,0,0,18.90,17.91,101098.20,6.79,-0.21,-7.90,-0.03,0.04,-0.02,19.08
658830,0,0,18.80,17.91,101099.40,6.77,-0.20,-7.91,-0.03,0.04,-0.02,19.07
659337,0,0,18.76,17.91,101099.89,6.81,-0.20,-7.88,-0.03,0.04,-0.02,19.08
659830,0,0,18.69,17.92,101100.77,6.78,-0.22,-7.92,-0.03,0.04,-0.02,19.09
660345,0,0,18.61,17.92,101101.66,6.79,-0.21,-7.89,-0.03,0.04,-0.02,19.08
660830,0,0,18.57,17.92,101102.20,6.77,-0.21,-7.90,-0.03,0.04,-0.02,19.08
661334,0,0,18.54,17.92,101102.53,6.75,-0.21,-7.91,-0.03,0.04,-0.02,19.07
661830,0,0,18.54,17.92,101102.53,6.77,-0.22,-7.91,-0.03,0.04,-0.02,19.08
662328,0,0,18.48,17.92,101103.21,6.77,-0.22,-7.88,-0.03,0.04,-0.02,19.09
662830,0,0,18.44,17.93,101103.77,6.80,-0.21,-7.92,-0.03,0.04,-0.02,19.08
663332,0,0,18.40,17.93,101104.15,6.80,-0.20,-7.92,-0.03,0.04,-0.02,19.09
663830,0,0,18.39,17.93,101104.31,6.81,-0.21,-7.90,-0.03,0.04,-0.02,19.09
664332,0,0,18.34,17.93,101104.87,6.79,-0.21,-7.92,-0.03,0.04,-0.02,19.10
664797,0,0,18.31,17.93,101105.25,6.79,-0.17,-7.88,-0.03,0.04,-0.02,19.09
665282,0,0,18.31,17.93,101105.25,6.78,-0.21,-7.90,-0.03,0.04,-0.02,19.09
665829,0,0,18.31,17.93,101105.25,6.78,-0.21,-7.90,-0.03,0.04,-0.02,19.09
666329,0,0,18.27,17.94,101105.80,6.77,-0.20,-7.88,-0.03,0.04,-0.02,19.11
666830,0,0,18.25,17.94,101106.02,6.76,-0.22,-7.90,-0.03,0.04,-0.02,19.09
667297,0,0,18.23,17.94,101106.23,6.78,-0.23,-7.92,-0.03,0.04,-0.02,19.12
667822,0,0,18.22,17.94,101106.30,6.77,-0.20,-7.88,-0.03,0.04,-0.02,19.09
668304,0,0,18.25,17.94,101105.97,6.78,-0.20,-7.88,-0.03,0.04,-0.02,19.11
668823,0,0,18.25,17.94,101105.97,6.77,-0.20,-7.88,-0.03,0.04,-0.02,19.10
669362,0,0,18.25,17.95,101106.02,6.79,-0.22,-7.89,-0.03,0.04,-0.02,19.11
669804,0,0,18.27,17.95,101105.70,6.79,-0.20,-7.90,-0.03,0.04,-0.02,19.10
670285,0,0,18.24,17.95,101106.08,6.77,-0.21,-7.88,-0.03,0.04,-0.02,19.09
670850,0,0,18.22,17.95,101106.30,6.80,-0.22,-7.92,-0.03,0.04,-0.02,19.11
671296,0,0,18.21,17.95,101106.52,6.79,-0.20,-7.92,-0.03,0.04,-0.02,19.13
671822,0,0,18.19,17.96,101106.74,6.80,-0.20,-7.88,-0.03,0.04,-0.02,19.12
672332,0,0,18.19,17.96,101106.74,6.77,-0.22,-7.91,-0.03,0.04,-0.02,19.12
672830,0,0,18.21,17.96,101106.41,6.77,-0.22,-7.91,-0.03,0.04,-0.02,19.13
673353,0,0,18.21,17.96,101106.47,6.79,-0.20,-7.90,-0.03,0.04,-0.02,19.12
673831,0,0,18.19,17.96,101106.69,6.78,-0.20,-7.89,-0.03,0.04,-0.02,19.12
674334,0,0,18.19,17.96,101106.69,6.79,-0.22,-7.88,-0.03,0.04,-0.02,19.11
674830,0,0,18.17,17.96,101106.91,6.78,-0.21,-7.91,-0.03,0.04,-0.02,19.13
675332,0,0,18.18,17.97,101106.80,6.80,-0.22,-7.90,-0.03,0.04,-0.02,19.13
675830,0,0,18.18,17.97,101106.80,6.78,-0.21,-7.91,-0.03,0.04,-0.02,19.11
676349,0,0,18.19,17.97,101106.67,6.78,-0.21,-7.91,-0.03,0.04,-0.02,19.12
676830,0,0,18.22,17.97,101106.34,6.78,-0.21,-7.91,-0.03,0.04,-0.02,19.14
677349,0,0,18.22,17.97,101106.39,6.77,-0.21,-7.91,-0.03,0.04,-0.02,19.16
677830,0,0,18.23,17.97,101106.29,6.78,-0.21,-7.89,-0.03,0.04,-0.02,19.12
678336,0,0,18.21,17.98,101106.51,6.79,-0.22,-7.90,-0.03,0.04,-0.02,19.13
678830,0,0,18.20,17.98,101106.56,6.79,-0.21,-7.90,-0.03,0.04,-0.02,19.14
679326,0,0,18.20,17.98,101106.56,6.79,-0.21,-7.89,-0.03,0.04,-0.02,19.14
679830,0,0,18.22,17.98,101106.41,6.80,-0.21,-7.92,-0.03,0.04,-0.02,19.14
680285,0,0,18.22,17.98,101106.30,6.78,-0.20,-7.90,-0.03,0.04,-0.02,19.14
680836,0,0,18.22,17.98,101106.34,6.80,-0.21,-7.90,-0.03,0.04,-0.02,19.16
681330,0,0,18.22,17.99,101106.41,6.80,-0.20,-7.90,-0.03,0.04,-0.02,19.16
681785,0,0,18.21,17.99,101106.46,6.77,-0.22,-7.89,-0.03,0.04,-0.02,19.15
682335,0,0,18.24,17.99,101106.13,6.78,-0.21,-7.87,-0.03,0.04,-0.02,19.14
682831,0,0,18.24,17.99,101106.13,6.79,-0.21,-7.89,-0.03,0.04,-0.02,19.14
683348,0,0,18.23,17.99,101106.19,6.77,-0.20,-7.91,-0.03,0.04,-0.02,19.15
683830,0,0,18.23,17.99,101106.24,6.81,-0.21,-7.92,-0.03,0.04,-0.02,19.16
684367,0,0,18.26,17.99,101105.92,6.79,-0.22,-7.90,-0.03,0.04,-0.02,19.16
684853,0,0,18.25,18.00,101105.97,6.77,-0.20,-7.91,-0.03,0.04,-0.02,19.17
685373,0,0,18.25,18.00,101106.03,6.81,-0.21,-7.94,-0.03,0.04,-0.02,19.15
685797,0,0,18.27,18.00,101105.70,6.77,-0.21,-7.92,-0.03,0.04,-0.02,19.14
686281,0,0,18.27,18.00,101105.70,6.81,-0.20,-7.92,-0.03,0.04,-0.02,19.16
686846,0,0,18.27,18.00,101105.76,6.78,-0.20,-7.89,-0.03,0.04,-0.02,19.19
687313,0,0,18.31,18.00,101105.27,6.79,-0.21,-7.90,-0.03,0.04,-0.02,19.17
687811,34°2'50.61"7E
,No info on Longitude,18.31,18.00,101105.32,6.79,-0.20,-7.92,-0.03,0.04,-0.02,19.15
688346,0,0,18.35,18.00,101104.83,6.77,-0.20,-7.88,-0.03,0.04,-0.02,19.17
688814,0,0,18.36,18.01,101104.72,6.79,-0.21,-7.87,-0.03,0.04,-0.02,19.17
689347,3°43'0.00"3,0°11'0.00"20,18.35,18.01,101104.77,6.78,-0.22,-7.92,-0.03,0.04,-0.02,19.18
689831,0,0,18.35,18.01,101104.77,6.76,-0.22,-7.88,-0.03,0.04,-0.02,19.17
690346,0,0,18.39,18.01,101104.28,6.78,-0.19,-7.91,-0.03,0.04,-0.02,19.16
690807,0,0,18.41,18.01,101104.02,6.79,-0.19,-7.92,-0.03,0.04,-0.02,19.16
691346,0,0,18.41,18.01,101104.06,6.80,-0.21,-7.92,-0.03,0.04,-0.02,19.18
691801,0,0,18.45,18.01,101103.57,6.79,-0.20,-7.89,-0.03,0.04,-0.02,19.19
692346,0,0,18.46,18.02,101103.46,6.78,-0.22,-7.92,-0.03,0.03,-0.02,19.17
692801,0,0,18.47,18.02,101103.30,6.78,-0.20,-7.91,-0.03,0.04,-0.02,19.18
693372,0,0,18.47,18.02,101103.30,6.79,-0.22,-7.87,-0.03,0.04,-0.02,19.18
693873,0,0,18.49,18.02,101103.16,6.77,-0.22,-7.90,-0.03,0.04,-0.02,19.18
694373,0,0,18.50,18.02,101103.00,6.78,-0.23,-7.92,-0.03,0.04,-0.02,19.19
694846,0,0,18.50,18.02,101103.05,6.78,-0.19,-7.89,-0.03,0.04,-0.02,19.19
695314,0,0,18.55,18.02,101102.39,6.76,-0.22,-7.92,-0.03,0.04,-0.02,19.21
695848,3°40'0.00"3,0°11'0.00"20,18.56,18.02,101102.29,6.79,-0.23,-7.90,-0.03,0.04,-0.02,19.20
696330,0,0,18.57,18.03,101102.18,6.79,-0.21,-7.90,-0.03,0.04,-0.02,19.21
696846,0,0,18.57,18.03,101102.18,6.78,-0.23,-7.92,-0.03,0.04,-0.02,19.20
697325,0,0,18.60,18.03,101101.85,6.77,-0.22,-7.91,-0.03,0.04,-0.02,19.19
697833,0,0,18.59,18.03,101101.91,6.79,-0.19,-7.90,-0.03,0.04,-0.02,19.22
698330,0,0,18.60,18.03,101101.75,6.79,-0.21,-7.90,-0.03,0.04,-0.02,19.22
698842,0,0,18.61,18.03,101101.64,6.76,-0.23,-7.92,-0.03,0.04,-0.02,19.20
699330,0,0,18.61,18.03,101101.69,6.78,-0.19,-7.90,-0.03,0.04,-0.02,19.22
699842,0,0,18.64,18.03,101101.36,6.75,-0.22,-7.91,-0.03,0.04,-0.02,19.21
700330,0,0,18.64,18.03,101101.36,6.77,-0.23,-7.89,-0.03,0.04,-0.02,19.22
700834,0,0,18.65,18.04,101101.25,6.78,-0.20,-7.89,-0.03,0.04,-0.02,19.19
701281,0,0,18.67,18.04,101100.92,6.79,-0.19,-7.90,-0.03,0.04,-0.02,19.20
701830,0,0,18.67,18.04,101100.98,6.76,-0.21,-7.89,-0.03,0.04,-0.02,19.22
702380,0,0,18.66,18.04,101101.04,6.78,-0.21,-7.88,-0.03,0.04,-0.02,19.21
702846,0,0,18.68,18.04,101100.88,6.79,-0.21,-7.89,-0.03,0.04,-0.02,19.21
703314,0,0,18.69,18.05,101100.77,6.79,-0.20,-7.94,-0.03,0.04,-0.02,19.22
703789,0,0,18.69,18.05,101100.77,6.77,-0.21,-7.89,-0.03,0.04,-0.02,19.22
704332,0,0,18.70,18.05,101100.60,6.79,-0.22,-7.92,-0.03,0.04,-0.02,19.22
704830,0,0,18.69,18.05,101100.66,6.79,-0.20,-7.91,-0.03,0.04,-0.02,19.22
705346,0,0,18.69,18.05,101100.72,6.75,-0.23,-7.91,-0.03,0.04,-0.02,19.23
705825,0,0,18.72,18.05,101100.39,6.78,-0.21,-7.89,-0.03,0.04,-0.02,19.23
706331,0,0,18.73,18.05,101100.28,6.80,-0.20,-7.89,-0.03,0.04,-0.02,19.24
706830,0,0,18.75,18.05,101099.95,6.78,-0.21,-7.93,-0.03,0.04,-0.02,19.25
707292,0,0,18.75,18.05,101099.95,6.78,-0.20,-7.91,-0.03,0.04,-0.02,19.24
707830,0,0,18.76,18.06,101099.88,6.77,-0.21,-7.92,-0.03,0.04,-0.02,19.24
708385,0,0,18.79,18.06,101099.54,6.80,-0.21,-7.92,-0.03,0.04,-0.02,19.24
708845,0,0,18.78,18.06,101099.59,6.80,-0.21,-7.89,-0.03,0.04,-0.02,19.26
709330,0,0,18.82,18.06,101099.11,6.79,-0.23,-7.91,-0.03,0.04,-0.02,19.24
709820,0,0,18.82,18.06,101099.16,6.77,-0.20,-7.90,-0.03,0.04,-0.02,19.24
710327,0,0,18.86,18.06,101098.66,6.94,-0.18,-7.42,-0.03,-0.05,-0.02,19.24
710791,0,0,18.86,18.06,101098.66,6.17,-0.34,-8.86,-0.04,0.03,-0.02,19.24
711280,0,0,18.87,18.06,101098.55,5.98,-1.30,-11.56,0.51,-0.42,0.48,19.24
711781,34°2'49.50"W,0°2'17.22",18.92,18.06,101097.90,1.87,-2.69,-8.48,-0.44,-0.08,0.05,19.27
712280,0,0,18.96,18.07,101097.44,2.60,-0.14,-9.69,-0.54,-1.08,-0.18,19.26
712793,0,0,19.06,18.07,101096.28,3.58,0.43,-8.76,-0.05,1.15,0.36,19.25
713280,0,0,19.14,18.07,101095.30,-2.31,1.66,-8.94,-0.28,-1.58,0.19,19.26
713797,0,0,19.14,18.07,101095.30,-6.31,1.08,-5.69,-0.11,-0.49,0.07,19.26
714282,0,0,19.45,18.07,101091.57,-7.84,2.05,-5.49,0.06,-0.24,-0.08,19.25
714801,0,0,19.49,18.07,101091.08,-8.72,0.73,-0.50,-0.97,-1.14,0.95,19.25
715346,0,0,19.52,18.07,101090.75,-7.45,3.89,-5.42,0.07,0.82,0.50,19.25
715804,0,0,19.56,18.07,101090.26,-4.19,5.77,-6.43,-0.40,-0.62,0.75,19.27
716346,0,0,19.58,18.07,101090.09,-3.38,7.30,-5.96,-0.10,0.03,0.06,19.23
716814,0,0,19.60,18.07,101089.77,-2.97,7.76,-5.65,-0.05,-0.01,-0.03,19.26
717345,34°2'50.99"N,80°25'22.21"22,19.65,18.07,101089.21,-2.85,7.79,-5.65,-0.04,0.10,0.04,19.26
717831,0,0,19.65,18.07,101089.21,-2.81,7.92,-5.77,-0.04,0.04,-0.05,19.26
718346,0,0,19.65,18.07,101089.21,-2.02,8.07,-5.48,-0.10,0.21,0.27,19.27
718806,0,0,19.68,18.07,101088.88,-1.49,8.03,-5.65,0.08,0.19,-0.57,19.26
719346,0,0,19.71,18.06,101088.53,-3.80,7.40,-6.72,-0.70,-0.54,1.54,19.25
719821,0,0,19.73,18.06,101088.20,0.95,7.61,-5.69,-0.13,0.66,0.42,19.27
720346,0,0,19.78,18.06,101087.70,3.58,8.16,-4.85,0.54,0.08,0.20,19.27
720821,0,0,19.81,18.06,101087.32,5.34,7.53,-4.78,-0.39,0.20,-0.07,19.27
721346,0,0,19.81,18.06,101087.32,3.42,7.71,-5.90,-0.04,-0.92,-0.22,19.26
721819,0,0,19.81,18.06,101087.32,0.27,7.61,-7.32,1.15,1.12,0.43,19.26
722346,0,0,19.78,18.06,101087.65,2.42,3.69,-8.61,-1.10,0.29,-0.37,19.27
722817,0,0,19.78,18.06,101087.59,3.63,1.78,-9.22,0.06,0.48,0.01,19.27
723346,0,0,19.77,18.06,101087.76,5.14,5.28,-7.33,-0.02,0.72,0.14,19.25
723812,0,0,19.80,18.06,101087.38,5.07,4.19,-8.41,-0.15,-0.09,-0.24,19.27
724346,0,0,19.79,18.06,101087.53,3.15,4.45,-9.76,-0.35,0.66,-1.31,19.28
724803,0,0,19.79,18.06,101087.53,-2.37,7.04,-10.06,1.47,-0.68,-0.82,19.27
725346,0,0,19.82,18.05,101087.12,-1.74,1.67,-9.09,0.12,-0.17,-0.52,19.27
725803,0,0,19.82,18.05,101087.12,-2.19,3.04,-10.71,-0.59,0.04,0.77,19.26
726370,0,0,19.84,18.05,101086.91,1.04,6.55,-7.87,-0.63,0.59,0.46,19.29
726871,0,0,19.84,18.05,101086.91,1.41,6.79,-7.85,-0.23,0.27,0.09,19.27
727375,0,0,19.87,18.05,101086.52,1.47,7.22,-7.03,-0.10,0.01,-0.06,19.27
727847,0,0,19.87,18.05,101086.52,1.38,7.10,-7.44,-0.11,0.08,0.09,19.27
728313,0,0,19.87,18.05,101086.52,1.87,6.80,-7.23,0.00,0.04,0.03,19.27
728794,No info on Latitude,No info on Longitude,19.92,18.05,101085.97,0.03,2.52,-9.97,2.04,-0.26,-1.32,19.29
729335,0,0,19.92,18.05,101085.97,-1.19,-2.92,-9.48,0.38,-0.29,-0.54,19.24
729831,0,0,19.92,18.05,101085.97,-1.92,-1.82,-9.32,-0.43,-0.03,0.32,19.27
730346,0,0,19.95,18.04,101085.58,-2.54,-2.09,-10.10,-0.02,-0.24,-0.04,19.27
730850,0,0,19.97,18.04,101085.41,-4.28,-0.91,-9.81,-0.18,-0.13,-0.15,19.28
731329,0,0,19.97,18.04,101085.36,-3.19,0.56,-9.55,-0.36,0.26,-0.15,19.27
731821,0,0,19.97,18.04,101085.36,-0.74,1.44,-9.32,-0.69,0.70,-0.55,19.29
732306,0,0,19.98,18.04,101085.20,0.22,2.75,-9.99,-0.18,0.04,0.17,19.30
732822,0,0,20.03,18.04,101084.64,0.21,3.35,-9.69,-0.01,0.02,-0.02,19.29
733282,0,0,20.09,18.03,101083.93,0.24,2.82,-10.34,0.12,0.03,-0.15,19.30
733853,0,0,20.12,18.03,101083.61,-0.40,1.90,-10.37,-0.01,0.09,-0.06,19.29
734305,0,0,20.14,18.03,101083.27,0.13,2.30,-9.85,-0.28,0.01,0.13,19.30
734785,0,0,20.14,18.03,101083.27,0.35,3.17,-9.92,-0.14,0.07,0.04,19.28
735292,34°2'51.58"N,80°25'23.26"W,20.20,18.03,101082.56,0.19,3.34,-9.66,-0.13,-0.25,0.02,19.28
735830,0,0,20.25,18.03,101082.02,-0.26,2.79,-10.04,0.22,0.16,-0.11,19.28
736347,0,0,20.28,18.03,101081.68,-0.02,2.66,-9.94,-0.03,0.09,0.05,19.29
736811,0,0,20.34,18.03,101080.97,0.93,2.33,-9.84,0.11,0.24,-0.08,19.30
737347,0,0,20.38,18.03,101080.48,1.85,2.50,-9.95,-0.13,0.14,0.04,19.31
737813,0,0,20.44,18.02,101079.76,1.97,2.50,-9.86,0.17,-0.06,-0.07,19.29
738296,0,0,20.44,18.02,101079.76,2.52,2.20,-10.05,-0.05,0.14,0.04,19.31
738835,0,0,20.46,18.02,101079.44,2.55,2.30,-9.78,-0.07,-0.02,0.00,19.31
739331,0,0,20.49,18.02,101079.10,1.70,3.29,-9.68,-0.11,-0.58,-0.11,19.30
739826,0,0,20.54,18.02,101078.55,-0.70,3.39,-10.17,-0.05,-0.17,-0.01,19.30
740331,0,0,20.57,18.02,101078.22,0.18,2.72,-10.01,0.01,0.06,-0.10,19.28
740826,0,0,20.58,18.02,101078.06,0.84,2.45,-9.75,-0.10,0.02,0.00,19.30
741331,0,0,20.58,18.02,101078.06,0.88,2.43,-10.07,-0.04,0.03,-0.01,19.30
741826,0,0,20.61,18.02,101077.67,1.68,1.84,-10.13,0.13,0.02,-0.10,19.29
742331,0,0,20.61,18.02,101077.67,1.15,0.69,-10.32,-0.33,0.06,0.15,19.29
742826,0,0,20.63,18.02,101077.51,1.10,2.17,-10.20,-0.37,0.01,0.04,19.30
743331,0,0,20.65,18.02,101077.19,1.20,3.36,-9.84,-1.16,0.46,-0.14,19.31
743826,0,0,20.68,18.02,101076.85,1.03,3.95,-7.38,0.27,-0.17,0.14,19.30
744331,0,0,20.68,18.02,101076.85,0.93,2.61,-10.77,-0.09,-0.19,-0.13,19.29
744826,0,0,20.72,18.02,101076.33,1.49,3.62,-10.98,-0.63,-0.15,0.57,19.30
745331,0,0,20.70,18.02,101076.66,8.52,2.75,-7.99,-0.46,1.48,1.17,19.31
745826,0,0,20.70,18.02,101076.66,6.52,3.17,-6.47,-0.22,-0.83,0.10,19.32
746331,0,0,20.66,18.02,101077.16,6.78,3.29,-7.14,0.05,-0.02,-0.01,19.32
746826,0,0,20.64,18.02,101077.32,6.83,2.90,-7.35,-0.28,-0.13,0.43,19.32
747331,0,0,20.63,18.02,101077.48,6.14,2.55,-7.98,-0.06,0.21,0.01,19.32
747826,0,0,20.60,18.02,101077.81,6.14,2.56,-8.09,-0.29,0.03,0.33,19.32
748331,0,0,20.57,18.02,101078.14,6.52,1.33,-7.87,0.04,-0.08,0.03,19.33
748826,0,0,20.56,18.02,101078.14,5.62,1.85,-9.11,0.10,-0.16,-0.04,19.32
749331,0,0,20.56,18.02,101078.31,5.89,2.39,-9.26,-0.05,0.21,-0.29,19.33
749826,0,0,20.50,18.02,101078.98,6.98,2.20,-7.06,-0.25,0.15,-0.27,19.32
750331,0,0,20.49,18.02,101079.16,7.20,3.79,-6.25,-0.35,-0.09,0.15,19.31
750826,0,0,20.46,18.02,101079.48,7.44,3.91,-6.25,-0.28,-0.13,0.43,19.33
751331,0,0,20.43,18.02,101079.81,6.96,3.45,-6.29,-0.74,-0.56,0.43,19.32
751826,0,0,20.40,18.02,101080.20,6.70,6.00,-6.74,0.22,-0.48,-0.22,19.34
752331,0,0,20.40,18.02,101080.20,6.77,4.55,-6.68,-0.37,-0.37,0.77,19.32
752826,0,0,20.40,18.02,101080.20,5.06,4.50,-7.35,-0.28,-0.44,0.32,19.33
753331,0,0,20.42,18.02,101080.03,0.91,6.06,-7.49,-0.26,-0.68,0.00,19.34
753826,0,0,20.42,18.02,101080.03,1.70,5.53,-10.16,0.33,0.05,-0.72,19.35
754331,0,0,20.34,18.02,101080.91,-1.75,4.00,-9.57,0.45,-0.26,-0.09,19.35
754818,0,0,20.31,18.02,101081.24,-0.95,2.23,-10.96,0.53,-0.23,-0.06,19.35
755331,0,0,20.25,18.03,101081.95,-2.15,2.25,-10.38,-0.06,0.29,-0.01,19.34
755820,0,0,20.25,18.03,101081.95,-1.56,1.83,-11.59,-0.19,0.42,0.08,19.34
756331,0,0,20.24,18.03,101082.12,0.03,3.44,-8.85,-0.34,0.22,-0.49,19.35
756816,0,0,20.20,18.03,101082.61,-1.01,2.57,-8.23,-0.26,-0.32,0.08,19.34
757331,0,0,20.13,18.03,101083.49,-0.21,2.33,-7.84,-0.35,0.01,-0.24,19.33
757814,0,0,20.07,18.03,101084.15,-1.84,1.54,-8.29,0.00,0.49,0.19,19.34
758331,0,0,20.04,18.03,101084.48,-0.06,1.57,-9.05,-0.16,0.48,-0.27,19.35
758823,0,0,20.02,18.03,101084.80,-0.73,0.94,-9.60,0.30,0.35,0.36,19.33
759328,0,0,20.02,18.03,101084.80,0.99,1.15,-8.98,-0.51,0.14,0.08,19.34
759817,0,0,20.00,18.03,101084.97,0.57,0.21,-10.11,0.44,0.09,-0.16,19.36
760327,0,0,19.98,18.03,101085.30,0.70,-0.08,-10.06,-0.24,-0.25,-0.69,19.33
760816,0,0,19.93,18.03,101085.80,1.00,0.83,-9.86,0.28,-0.16,-0.12,19.35
761328,0,0,19.93,18.03,101085.80,0.72,1.42,-10.65,0.04,0.15,-0.56,19.34
761825,0,0,19.91,18.03,101086.12,0.52,3.30,-9.22,0.08,0.87,-0.66,19.35
762281,0,0,19.91,18.03,101086.12,2.26,3.53,-11.24,1.08,-0.51,-0.63,19.36
762780,0,0,19.91,18.03,101086.12,3.87,1.75,-10.52,-0.06,0.36,0.36,19.36
763282,0,0,19.89,18.03,101086.28,5.51,-0.58,-12.19,0.36,-0.33,0.11,19.35
763851,0,0,19.85,18.03,101086.78,3.43,0.25,-10.27,0.49,0.74,0.36,19.37
764387,0,0,19.83,18.03,101087.11,3.20,0.70,-8.79,-0.09,0.08,-0.12,19.37
764800,0,0,19.78,18.03,101087.66,3.97,-0.34,-9.32,-0.18,-0.05,0.13,19.36
765347,34°2'51.94"N,802°7'0.00"196,19.78,18.03,101087.66,5.54,-0.98,-11.24,0.35,0.28,-0.51,19.35
765798,0,0,19.77,18.03,101087.82,3.64,-0.81,-8.96,0.12,0.03,0.68,19.37
766281,0,0,19.77,18.03,101087.82,4.66,-1.48,-11.95,0.48,-0.28,-0.62,19.36
766783,0,0,19.77,18.03,101087.82,4.15,0.10,-10.82,0.09,0.18,0.50,19.37
767281,0,0,19.72,18.03,101088.38,4.16,0.55,-9.89,0.37,-0.14,-0.73,19.38
767781,0,0,19.71,18.03,101088.53,2.96,1.22,-11.25,0.41,-0.20,0.25,19.37
768284,0,0,19.71,18.03,101088.53,3.57,0.07,-10.07,0.16,0.16,0.03,19.37
768815,0,0,19.69,18.03,101088.70,4.06,1.10,-10.77,0.21,0.23,0.48,19.38
769352,0,0,19.69,18.04,101088.76,4.50,-1.01,-10.53,0.47,-0.05,-0.68,19.39
769815,0,0,19.69,18.04,101088.76,3.28,1.05,-10.99,0.20,-0.15,0.26,19.38
770352,0,0,19.70,18.04,101088.59,4.42,-0.67,-10.69,0.53,0.29,-0.35,19.38
770831,0,0,19.73,18.04,101088.27,4.97,0.39,-11.83,-0.04,0.65,0.53,19.38
771336,0,0,19.76,18.04,101087.94,3.90,-0.26,-10.50,0.30,0.21,-0.33,19.37
771830,0,0,19.72,18.04,101088.32,4.17,0.40,-10.87,-0.11,0.05,0.23,19.35
772335,0,0,19.75,18.04,101087.99,4.75,-0.96,-10.13,0.13,0.15,-0.10,19.39
772830,0,0,19.75,18.04,101088.05,4.54,0.41,-11.26,0.01,-0.09,0.11,19.36
773335,0,0,19.75,18.04,101088.05,4.19,-0.25,-12.10,0.65,-0.13,-0.39,19.38
773830,0,0,19.77,18.04,101087.72,3.37,1.19,-10.86,-0.28,-0.42,0.18,19.39
774335,0,0,19.79,18.04,101087.55,2.91,-1.21,-9.57,0.80,-0.02,0.07,19.38
774830,0,0,19.77,18.05,101087.78,2.83,0.39,-10.87,-0.45,-0.15,0.22,19.40
775335,0,0,19.78,18.05,101087.61,2.95,-0.64,-10.85,0.10,-0.14,0.02,19.40
775830,0,0,19.78,18.05,101087.67,3.01,0.99,-11.85,-0.48,0.17,0.44,19.40
776280,0,0,19.81,18.05,101087.34,3.28,0.36,-9.68,-0.16,-0.28,0.02,19.39
776834,0,0,19.81,18.05,101087.34,4.40,1.45,-11.86,-0.37,0.36,0.44,19.41
777329,0,0,19.82,18.05,101087.17,4.56,-0.33,-10.54,-0.13,-0.27,-0.10,19.41
777830,0,0,19.82,18.05,101087.23,4.47,1.35,-11.26,-0.08,0.20,0.19,19.42
778329,0,0,19.84,18.05,101086.91,4.18,-0.68,-10.22,-0.03,-0.32,-0.01,19.42
778780,0,0,19.84,18.05,101086.95,4.97,1.49,-10.46,0.02,0.17,-0.42,19.43
779335,0,0,19.83,18.06,101087.05,4.58,-2.03,-10.75,-0.09,-0.18,0.09,19.38
779830,0,0,19.87,18.06,101086.55,4.17,1.49,-11.40,-0.06,-0.28,-0.28,19.41
780333,0,0,19.87,18.06,101086.55,4.32,-1.55,-10.37,-0.23,-0.20,0.04,19.42
780815,0,0,19.89,18.06,101086.39,4.23,1.96,-10.94,-0.00,0.04,-0.23,19.42
781390,0,0,19.88,18.06,101086.44,5.16,-1.91,-10.34,-0.11,0.06,0.29,19.43
781839,0,0,19.89,18.06,101086.33,4.08,1.04,-11.33,-0.19,0.10,0.39,19.41
782330,0,0,19.92,18.06,101086.00,5.52,-1.78,-9.62,-0.27,0.10,0.64,19.42
782782,0,0,19.90,18.06,101086.23,4.98,0.92,-10.13,0.04,0.14,-0.14,19.40
783335,0,0,19.94,18.06,101085.73,5.09,-0.68,-10.23,-0.06,-0.12,-0.19,19.42
783831,0,0,19.94,18.06,101085.73,4.52,2.09,-10.93,0.04,-0.06,-0.10,19.42
784351,0,0,19.94,18.07,101085.76,4.57,-0.92,-9.87,-0.10,-0.12,0.02,19.40
784818,0,0,19.96,18.07,101085.48,4.53,1.78,-11.03,0.20,0.05,0.03,19.43
